order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
20670,2025-12-04 03:44:12,153,1,2,525.25,10.0,Refunded,0
12851,2025-12-04 03:47:20,111,1,1,423.61,20.0,Failed,1
25086,2025-12-04 03:56:06,165,1,1,290.26,15.0,Failed,0
28239,2025-12-04 04:01:36,188,16,2,56.3,15.0,Paid,0
8333,2025-12-04 04:09:50,197,3,0,243.11,,Failed,1
15447,2025-12-04 04:19:13,138,2,1,331.17,20.0,Failed,1
18829,2025-12-04 04:25:04,295,9,1,100.04,10.0,Failed,1
24154,2025-12-04 04:25:47,238,18,2,426.88,0.0,Refunded,1
27885,2025-12-04 04:28:16,67,9,3,99.46,5.0,Paid,0
3514,2025-12-04 04:28:20,115,5,0,714.72,0.0,Paid,0
13527,2025-12-04 04:29:45,257,1,3,672.17,10.0,Paid,0
2448,2025-12-04 04:30:00,183,13,3,603.01,20.0,Refunded,1
13437,2025-12-04 04:30:58,21,13,2,106.41,0.0,Failed,0
18632,2025-12-04 04:43:00,265,11,1,49.09,10.0,Refunded,1
15707,2025-12-04 04:51:53,50,10,4,27.07,10.0,Failed,0
3208,2025-12-04 05:01:53,145,10,1,236.37,0.0,Refunded,0
7776,2025-12-04 05:15:04,163,4,1,687.91,10.0,Paid,1
5290,2025-12-04 05:15:19,60,7,2,679.36,5.0,Failed,1
9344,2025-12-04 05:40:55,142,7,2,276.04,10.0,Refunded,1
15781,2025-12-04 05:41:15,1,17,3,305.89,0.0,Refunded,1
5382,2025-12-04 05:52:22,60,12,2,643.61,10.0,Paid,0
297,2025-12-04 05:53:51,216,8,2,116.81,5.0,Failed,1
8770,2025-12-04 05:58:30,4,5,0,44.71,20.0,Failed,0
8343,2025-12-04 06:06:51,73,6,3,223.27,5.0,Paid,0
10343,2025-12-04 06:22:24,239,13,1,54.64,20.0,Refunded,0
20274,2025-12-04 06:22:38,276,4,3,357.79,15.0,Paid,0
833,2025-12-04 06:24:47,152,9,1,437.1,0.0,Failed,1
24975,2025-12-04 06:25:46,205,17,3,652.72,10.0,Failed,0
12554,2025-12-04 06:25:54,256,18,2,445.14,10.0,Failed,0
14148,2025-12-04 06:30:59,144,18,0,321.15,15.0,Paid,1
20010,2025-12-04 06:34:11,173,4,3,324.82,0.0,Failed,1
17793,2025-12-04 06:37:45,120,7,3,441.93,15.0,Refunded,1
13495,2025-12-04 06:54:12,215,13,3,244.14,15.0,Refunded,0
29988,2025-12-04 06:59:43,227,12,3,310.63,10.0,Paid,0
14685,2025-12-04 07:04:50,273,3,0,423.57,15.0,Refunded,1
16568,2025-12-04 07:07:20,147,16,5,560.87,15.0,Refunded,0
7287,2025-12-04 07:18:56,24,4,0,243.44,5.0,Refunded,1
25785,2025-12-04 07:21:38,38,6,3,454.74,20.0,Refunded,0
22690,2025-12-04 07:29:25,135,17,1,294.0,0.0,Failed,1
21533,2025-12-04 07:33:15,101,3,0,465.49,10.0,Refunded,1
8354,2025-12-04 07:33:46,243,17,1,448.03,5.0,Failed,1
28544,2025-12-04 08:11:18,55,13,0,162.14,15.0,Refunded,0
6685,2025-12-04 08:14:29,171,15,1,378.46,5.0,Refunded,1
2111,2025-12-04 08:16:03,266,12,3,554.36,15.0,Refunded,1
16688,2025-12-04 08:21:00,102,4,2,130.81,5.0,Paid,1
3454,2025-12-04 08:29:30,106,6,3,421.32,5.0,Paid,0
27849,2025-12-04 08:35:03,160,14,1,106.87,20.0,Failed,0
24324,2025-12-04 08:39:27,189,3,3,643.58,5.0,Paid,1
8468,2025-12-04 08:45:33,102,16,1,110.15,20.0,Failed,1
3934,2025-12-04 08:48:20,71,18,0,654.78,15.0,Failed,1
18726,not_a_time,99,2,3,466.8,20.0,Failed,0
2480,2025-12-04 08:54:13,57,9,3,744.46,0.0,Failed,1
1658,2025-12-04 08:56:46,241,17,3,405.78,20.0,Failed,1
24135,2025-12-04 09:08:51,127,1,3,580.04,15.0,Failed,0
27702,2025-12-04 09:12:59,104,9,2,72.13,20.0,Paid,1
9434,2025-12-04 09:19:39,39,4,4,588.33,5.0,Paid,0
421,2025-12-04 09:20:52,48,16,1,526.2,15.0,Failed,1
10244,2025-12-04 09:21:23,41,1,1,657.26,5.0,Refunded,0
14760,2025-12-04 09:33:01,220,12,0,567.93,,Failed,0
13013,2025-12-04 09:36:16,96,11,1,75.19,10.0,Refunded,0
21564,2025-12-04 09:36:51,118,2,3,164.24,0.0,Refunded,0
24620,2025-12-04 09:43:41,70,8,1,237.82,20.0,Paid,1
24526,2025-12-04 09:48:18,13,13,3,370.3,0.0,Paid,0
15904,2025-12-04 09:51:48,242,9,1,332.18,10.0,Paid,1
8078,2025-12-04 09:55:03,192,6,1,506.86,0.0,Failed,1
20683,2025-12-04 10:00:50,211,8,0,540.05,15.0,Refunded,1
9609,2025-12-04 10:02:17,34,8,1,97.06,20.0,Failed,1
28385,2025-12-04 10:06:12,56,8,1,226.96,5.0,Paid,0
28222,2025-12-04 10:06:45,111,15,2,423.61,,Refunded,0
7911,2025-12-04 10:10:20,178,17,4,62.46,5.0,Paid,1
9043,2025-12-04 10:25:30,72,4,1,382.69,5.0,Paid,0
23189,2025-12-04 10:31:19,155,15,2,510.56,20.0,Failed,0
3547,2025-12-04 10:45:42,101,8,1,413.77,20.0,Failed,0
3923,2025-12-04 10:46:17,247,4,1,194.76,15.0,Failed,1
9629,2025-12-04 10:48:22,211,8,0,571.82,10.0,Paid,0
20377,2025-12-04 11:14:46,69,12,3,419.84,0.0,Refunded,0
17187,2025-12-04 11:24:25,136,18,1,551.99,15.0,Failed,0
18851,2025-12-04 11:29:40,233,3,2,731.61,5.0,Failed,1
18724,2025-12-04 11:34:47,197,12,1,273.5,10.0,Failed,1
8129,2025-12-04 11:39:51,270,6,4,329.34,10.0,Failed,0
16698,2025-12-04 11:59:06,117,13,0,395.89,15.0,Refunded,0
2643,2025-12-04 12:03:10,289,7,1,119.88,5.0,Paid,0
8904,2025-12-04 12:08:23,251,11,3,449.24,20.0,Paid,1
24220,2025-12-04 12:11:47,10,6,0,298.55,15.0,Paid,1
12002,2025-12-04 12:28:33,84,13,4,263.42,0.0,Refunded,1
9999,2025-12-04 12:32:34,114,10,3,739.75,5.0,Refunded,1
15606,2025-12-04 12:36:34,171,10,3,398.38,0.0,Paid,0
18725,2025-12-04 12:37:46,72,2,3,402.83,0.0,Paid,0
21818,2025-12-04 12:40:03,285,8,3,651.86,10.0,Failed,1
1225,2025-12-04 12:40:34,107,1,2,446.29,15.0,Refunded,1
24678,2025-12-04 12:47:47,147,4,3,593.86,10.0,Failed,0
28216,2025-12-04 12:55:53,65,3,2,13.17,15.0,Failed,0
18857,2025-12-04 13:00:21,233,3,2,731.61,5.0,Paid,0
14754,2025-12-04 13:01:15,38,5,2,454.74,20.0,Failed,0
27301,2025-12-04 13:11:07,23,6,1,214.44,0.0,Failed,1
11004,2025-12-04 13:12:57,287,3,0,290.94,10.0,Refunded,1
20685,2025-12-04 13:13:19,5,18,3,484.88,0.0,Failed,1
13517,2025-12-04 13:19:39,171,4,4,378.46,5.0,Failed,0
21293,2025-12-04 13:20:02,204,4,1,301.6,5.0,Failed,0
24764,2025-12-04 13:26:44,44,18,0,527.75,10.0,Paid,0
8987,2025-12-04 13:26:51,77,5,3,99.58,20.0,Failed,1
25085,2025-12-04 13:27:33,125,11,3,732.7,5.0,Failed,0
27925,2025-12-04 13:34:19,73,2,4,211.52,10.0,Paid,1
2073,2025-12-04 13:37:14,130,15,3,368.28,20.0,Refunded,0
14973,2025-12-04 13:46:22,255,12,2,722.32,5.0,Paid,0
2490,2025-12-04 13:48:58,70,3,3,297.27,0.0,Failed,0
6231,2025-12-04 13:54:45,208,4,2,458.24,10.0,Failed,0
17776,2025-12-04 13:55:05,191,18,1,82.68,20.0,Paid,1
20943,2025-12-04 13:57:02,141,17,3,570.48,,Paid,0
6778,2025-12-04 14:06:38,257,15,3,672.17,10.0,Failed,1
11594,2025-12-04 14:25:43,34,17,3,109.2,10.0,Paid,0
19806,2025-12-04 14:31:06,96,1,1,66.84,20.0,Failed,0
7188,2025-12-04 14:33:35,289,15,3,119.88,5.0,Paid,0
29097,2025-12-04 14:35:21,258,3,1,38.86,15.0,Paid,1
19942,2025-12-04 14:37:42,142,7,3,306.71,0.0,Failed,0
26658,2025-12-04 14:38:41,298,2,4,646.61,10.0,Refunded,1
6914,2025-12-04 14:41:19,183,6,4,640.7,15.0,Failed,0
22716,2025-12-04 14:47:48,34,12,5,109.2,10.0,Failed,0
14857,2025-12-04 14:48:55,196,17,2,713.25,10.0,Refunded,0
23006,2025-12-04 14:48:57,259,4,3,261.3,15.0,Paid,0
15391,2025-12-04 14:52:54,205,14,2,652.72,10.0,Refunded,0
15143,2025-12-04 15:05:03,184,3,0,769.34,0.0,Failed,1
15409,2025-12-04 15:11:42,74,2,0,466.98,5.0,Refunded,1
3676,2025-12-04 15:12:10,231,8,6,87.42,15.0,Failed,0
23439,2025-12-04 15:15:21,228,12,5,78.28,20.0,Refunded,0
22026,2025-12-04 15:24:18,95,13,2,342.74,20.0,Paid,1
9794,2025-12-04 15:25:13,247,11,1,229.13,0.0,Failed,1
13638,2025-12-04 15:29:47,151,8,1,43.21,15.0,Failed,0
22746,2025-12-04 15:32:32,169,13,2,582.94,15.0,Refunded,1
21949,2025-12-04 15:34:00,69,18,2,356.86,15.0,Paid,1
9582,2025-12-04 15:41:04,298,3,3,682.54,5.0,Paid,1
27449,2025-12-04 15:44:34,214,1,3,304.99,15.0,Failed,0
6091,2025-12-04 15:46:42,24,15,0,217.81,15.0,Refunded,0
4008,2025-12-04 16:00:03,155,8,0,574.38,10.0,Failed,0
24430,2025-12-04 16:01:33,95,14,5,385.58,10.0,Refunded,0
11305,2025-12-04 16:09:12,124,6,3,348.27,0.0,Failed,1
19018,2025-12-04 16:16:06,29,8,2,71.92,10.0,Failed,1
3372,2025-12-04 16:16:24,226,10,2,592.75,5.0,Paid,1
15757,2025-12-04 16:32:03,135,4,4,235.2,20.0,Refunded,0
23753,2025-12-04 16:43:43,190,15,0,522.74,20.0,Paid,1
4867,2025-12-04 16:48:05,176,1,1,407.48,0.0,Refunded,1
27788,2025-12-04 16:51:25,77,2,6,118.25,5.0,Refunded,1
2919,2025-12-04 16:53:50,197,5,1,288.7,5.0,Failed,1
26327,2025-12-04 17:02:35,60,1,0,643.61,10.0,Paid,1
23922,2025-12-04 17:33:10,64,2,2,524.98,20.0,Paid,0
13488,2025-12-04 17:44:55,214,7,2,340.87,5.0,Failed,0
25276,2025-12-04 17:59:40,76,6,3,727.53,0.0,Refunded,1
7134,2025-12-04 17:59:53,90,3,3,712.52,5.0,Refunded,0
7904,2025-12-04 18:06:34,9,1,2,212.8,15.0,Refunded,0
13005,2025-12-04 18:10:16,212,9,3,65.64,20.0,Paid,0
487,2025-12-04 18:22:21,180,5,1,752.78,0.0,Paid,1
20285,2025-12-04 18:24:43,227,18,2,293.37,15.0,Failed,0
6971,2025-12-04 18:25:52,125,13,1,771.26,0.0,Refunded,1
5788,2025-12-04 18:31:43,274,17,2,99.71,0.0,Failed,1
10285,2025-12-04 18:39:38,133,5,1,632.81,10.0,Failed,0
14060,2025-12-04 18:42:22,1,9,2,275.3,10.0,Refunded,0
25946,2025-12-04 18:43:09,78,13,6,749.23,5.0,Refunded,1
442,2025-12-04 18:47:17,183,11,3,753.76,0.0,Failed,0
23079,2025-12-04 18:53:33,160,9,2,133.59,0.0,Refunded,1
26219,2025-12-04 19:07:35,72,13,0,342.41,15.0,Failed,1
11090,2025-12-04 19:18:47,6,18,2,22.32,15.0,Paid,0
12522,2025-12-04 19:25:06,149,1,4,587.38,5.0,Refunded,1
5033,2025-12-04 19:25:19,202,7,5,409.15,0.0,Paid,0
2147,2025-12-04 19:32:51,223,17,1,619.5,5.0,Refunded,1
12122,2025-12-04 19:39:22,276,8,2,420.93,0.0,Failed,0
26139,2025-12-04 19:55:08,77,14,1,124.47,0.0,Refunded,1
8467,2025-12-04 19:56:50,233,4,2,770.12,0.0,Refunded,0
38,2025-12-04 20:05:08,41,6,3,588.07,15.0,Refunded,1
2336,2025-12-04 20:09:33,187,8,2,76.15,10.0,Failed,1
19194,2025-12-04 20:09:35,106,13,3,354.8,20.0,Failed,1
29424,2025-12-04 20:12:05,105,11,3,11.9,15.0,Failed,1
25808,2025-12-04 20:22:42,292,7,1,359.25,10.0,Paid,0
13468,2025-12-04 20:36:38,1,18,3,244.71,20.0,Failed,0
12527,2025-12-04 20:36:43,125,2,3,694.13,10.0,Failed,1
12285,2025-12-04 20:38:29,208,9,3,483.69,5.0,Refunded,0
1394,2025-12-04 20:42:40,186,3,1,76.17,15.0,Failed,1
24041,2025-12-04 20:45:53,288,15,1,587.58,15.0,Paid,0
21219,2025-12-04 20:47:27,89,3,8,444.67,20.0,Failed,1
10580,2025-12-04 20:48:15,100,15,3,568.64,20.0,Refunded,0
24743,2025-12-04 20:54:48,40,12,6,278.53,5.0,Paid,0
22717,2025-12-04 21:01:03,144,17,4,302.26,20.0,Failed,1
15384,2025-12-04 21:04:20,186,14,1,89.61,,Refunded,1
13233,2025-12-04 21:23:52,183,1,0,678.38,10.0,Paid,1
293,2025-12-04 21:26:30,283,8,0,243.92,15.0,Failed,0
23430,2025-12-04 21:48:30,77,15,1,124.47,0.0,Failed,1
28758,2025-12-04 21:53:00,113,2,1,197.56,10.0,Paid,0
5935,2025-12-04 21:56:40,216,18,2,104.52,15.0,Refunded,0
2452,2025-12-04 22:00:51,258,9,2,36.58,20.0,Paid,0
3606,2025-12-04 22:04:59,62,4,1,208.98,20.0,Refunded,1
10798,2025-12-04 22:17:49,48,4,2,619.06,,Refunded,1
9248,2025-12-04 22:22:10,146,1,4,30.69,10.0,Refunded,0
13555,2025-12-04 22:22:48,273,12,2,498.32,,Failed,1
18722,2025-12-04 22:32:21,296,13,1,101.72,15.0,Failed,1
2909,2025-12-04 22:46:32,125,1,2,694.13,10.0,Refunded,0
11267,2025-12-04 22:48:42,178,13,2,65.75,0.0,Paid,0
21096,2025-12-04 23:01:57,36,17,4,527.06,15.0,Failed,1
25116,2025-12-04 23:05:56,12,7,5,240.79,0.0,Failed,1
21286,2025-12-04 23:11:13,20,14,0,440.43,20.0,Failed,1
3860,2025-12-04 23:12:55,111,16,2,423.61,20.0,Paid,0
1975,2025-12-04 23:16:48,35,12,4,55.12,20.0,Paid,0
5017,2025-12-04 23:29:39,230,5,2,49.03,10.0,Paid,1
18329,2025-12-04 23:30:00,265,9,3,54.54,0.0,Failed,1
1009,2025-12-04 23:49:41,242,16,1,332.18,10.0,Paid,0
24170,2025-12-04 23:52:50,246,9,4,332.97,10.0,Paid,1
4231,2025-12-05 00:10:26,244,8,1,45.9,0.0,Failed,0
8977,2025-12-05 00:13:07,95,2,3,407.0,5.0,Refunded,1
11835,2025-12-05 00:14:11,65,4,1,14.72,5.0,Failed,1
12101,2025-12-05 00:28:44,184,4,3,615.47,20.0,Failed,1
21124,2025-12-05 00:33:46,238,11,0,384.19,10.0,Failed,0
16493,2025-12-05 00:39:21,264,6,6,303.94,10.0,Paid,0
9812,2025-12-05 00:43:11,73,6,1,199.77,15.0,Failed,1
26402,2025-12-05 00:44:08,89,8,5,444.67,20.0,Paid,0
8542,2025-12-05 00:47:08,144,18,4,302.26,20.0,Paid,0
12257,2025-12-05 00:47:22,87,2,2,4145.5,0.0,Failed,1
29306,2025-12-05 01:03:02,76,7,3,618.4,15.0,Refunded,1
5537,2025-12-05 01:03:32,22,18,1,33.45,10.0,Refunded,0
15119,2025-12-05 01:16:08,103,8,1,391.26,20.0,Failed,0
14159,2025-12-05 01:25:06,272,5,4,152.5,20.0,Failed,1
12911,2025-12-05 01:30:00,83,5,2,69.13,15.0,Refunded,1
23801,2025-12-05 01:38:59,278,6,3,632.3,10.0,Paid,1
16036,2025-12-05 01:41:52,282,16,1,117.73,0.0,Refunded,1
28396,2025-12-05 01:45:24,146,5,2,34.1,0.0,Refunded,1
9506,2025-12-05 01:50:02,121,11,0,677.66,10.0,Refunded,0
14777,2025-12-05 02:03:31,106,8,3,354.8,20.0,Failed,1
8440,2025-12-05 02:05:24,227,14,1,310.63,10.0,Paid,1
3098,2025-12-05 02:09:18,56,14,2,203.06,15.0,Failed,0
13297,2025-12-05 02:18:13,172,17,3,117.46,20.0,Paid,1
18058,2025-12-05 02:21:10,17,13,1,58.32,5.0,Failed,1
1643,2025-12-05 02:26:57,136,5,5,551.99,15.0,Refunded,0
1955,2025-12-05 02:36:14,245,4,0,760.83,0.0,Refunded,0
7832,2025-12-05 02:36:26,161,11,1,355.11,,Refunded,0
3490,2025-12-05 02:44:02,142,18,4,245.37,20.0,Paid,0
5338,2025-12-05 02:48:26,228,11,1,88.06,10.0,Failed,1
3740,2025-12-05 02:53:04,5,14,1,387.9,20.0,Paid,0
6050,2025-12-05 03:06:49,240,13,2,698.18,10.0,Paid,0
14410,2025-12-05 03:09:18,74,15,2,393.25,20.0,Paid,0
8509,2025-12-05 03:10:01,74,7,1,393.25,20.0,Paid,0
19204,2025-12-05 03:16:31,27,17,3,601.76,20.0,Refunded,0
16711,2025-12-05 03:22:17,27,8,3,676.98,10.0,Paid,1
20701,2025-12-05 03:23:04,30,9,2,43.44,5.0,Failed,0
12151,2025-12-05 03:26:34,232,6,1,479.5,20.0,Failed,1
25516,2025-12-05 04:02:51,204,18,2,269.85,15.0,Refunded,0
6112,2025-12-05 04:13:05,260,11,3,671.46,15.0,Paid,0
506,2025-12-05 04:14:00,121,3,0,715.31,5.0,Paid,0
3750,2025-12-05 04:26:28,283,13,1,243.92,15.0,Failed,1
28149,2025-12-05 04:33:34,218,2,1,72.62,5.0,Failed,0
28892,2025-12-05 04:36:43,52,2,5,232.51,10.0,Paid,0
14785,2025-12-05 04:52:22,116,16,1,574.11,10.0,Refunded,0
4169,2025-12-05 04:54:02,192,14,1,405.49,20.0,Refunded,1
18460,2025-12-05 04:57:50,57,7,3,744.46,0.0,Refunded,1
12226,2025-12-05 05:16:37,168,18,0,41.71,10.0,Paid,0
3848,2025-12-05 05:24:11,215,14,2,272.86,5.0,Refunded,1
28714,2025-12-05 05:38:25,272,4,6,152.5,20.0,Failed,1
19118,2025-12-05 05:39:09,273,3,5,473.4,5.0,Refunded,1
8659,2025-12-05 05:41:21,211,6,3,508.28,20.0,Paid,1
7028,2025-12-05 05:42:13,175,15,2,305.94,0.0,Paid,0
1117,2025-12-05 05:47:35,124,10,1,330.86,5.0,Paid,1
6119,2025-12-05 05:49:20,83,5,2,73.2,,Paid,0
24302,2025-12-05 06:01:50,293,15,1,510.39,,Refunded,1
19059,2025-12-05 06:07:09,278,18,3,702.56,0.0,Failed,1
26638,2025-12-05 06:10:07,16,16,1,416.47,,Refunded,0
7048,2025-12-05 06:18:09,32,3,4,531.76,20.0,Failed,0
27842,2025-12-05 06:27:04,258,10,1,36.58,20.0,Refunded,0
23607,2025-12-05 06:29:13,67,10,1,88.99,15.0,Failed,0
29970,2025-12-05 06:30:16,28,1,0,458.22,5.0,Refunded,1
13829,2025-12-05 06:31:54,111,10,3,503.03,5.0,Failed,1
24967,2025-12-05 06:34:24,137,13,2,660.24,5.0,Paid,0
22958,2025-12-05 06:35:18,95,11,1,428.42,0.0,Paid,0
5783,2025-12-05 06:41:40,179,8,1,27.85,10.0,Refunded,0
24823,2025-12-05 06:42:15,124,8,3,330.86,5.0,Failed,1
23257,2025-12-05 06:42:38,128,1,1,143.9,0.0,Refunded,1
19779,2025-12-05 06:43:12,224,5,1,631.15,20.0,Failed,1
3967,2025-12-05 06:49:38,22,18,2,33.45,10.0,Paid,1
2574,2025-12-05 06:51:53,154,2,3,355.2,15.0,Refunded,1
7687,not_a_time,234,14,2,200.35,15.0,Paid,1
25118,2025-12-05 06:54:08,139,12,3,512.52,20.0,Refunded,1
12775,2025-12-05 06:59:01,125,2,2,655.57,15.0,Refunded,1
20953,2025-12-05 07:29:47,219,11,0,53.98,20.0,Refunded,1
28341,2025-12-05 07:38:35,216,17,2,110.66,10.0,Paid,1
1833,2025-12-05 07:43:02,26,18,4,659.57,15.0,Failed,0
4342,2025-12-05 07:45:21,268,8,2,494.0,20.0,Refunded,0
8698,2025-12-05 07:47:40,2,18,1,500.04,15.0,Failed,1
5587,2025-12-05 07:57:27,67,5,4,104.69,0.0,Paid,0
893,2025-12-05 08:09:01,209,10,0,241.64,0.0,Refunded,0
2205,2025-12-05 08:15:08,131,1,0,421.48,15.0,Paid,0
9422,2025-12-05 08:15:28,173,13,1,308.58,5.0,Failed,1
10761,2025-12-05 08:22:27,300,14,0,153.81,5.0,Paid,1
29230,2025-12-05 08:30:48,122,2,2,696.1,5.0,Failed,1
2972,2025-12-05 08:31:34,220,8,7,511.14,10.0,Failed,0
2546,2025-12-05 08:38:59,9,2,1,250.35,0.0,Failed,1
29659,2025-12-05 08:42:23,134,18,1,448.51,20.0,Paid,1
3832,2025-12-05 08:56:41,285,8,3,688.08,5.0,Refunded,1
22517,2025-12-05 09:02:34,215,11,4,287.22,0.0,Failed,0
16734,2025-12-05 09:05:55,224,9,1,710.05,10.0,Failed,1
2688,2025-12-05 09:17:25,179,17,1,26.3,15.0,Refunded,1
10180,2025-12-05 09:18:46,188,18,2,56.3,15.0,Paid,0
25082,2025-12-05 09:20:14,56,4,2,215.01,10.0,Paid,0
14631,2025-12-05 09:23:30,220,14,2,567.93,0.0,Refunded,0
12165,2025-12-05 09:24:43,73,15,0,199.77,15.0,Refunded,0
10672,2025-12-05 09:26:33,251,15,0,561.55,0.0,Refunded,1
20012,2025-12-05 09:28:20,218,8,4,76.44,0.0,Refunded,0
4477,2025-12-05 09:39:37,154,18,0,376.09,10.0,Failed,1
19132,2025-12-05 09:45:20,9,17,1,237.83,5.0,Refunded,0
28221,2025-12-05 09:46:36,197,16,2,303.89,0.0,Refunded,0
6666,2025-12-05 09:51:42,208,5,3,432.78,15.0,Failed,1
17055,2025-12-05 09:54:36,151,2,3,43.21,15.0,Failed,0
24391,2025-12-05 09:59:01,150,8,4,502.08,0.0,Failed,1
3041,2025-12-05 10:00:49,253,8,1,468.3,15.0,Paid,1
19673,2025-12-05 10:12:30,101,3,2,439.63,15.0,Failed,0
5215,2025-12-05 10:16:01,173,5,2,292.34,10.0,Paid,0
1433,2025-12-05 10:20:23,142,9,6,291.37,5.0,Failed,1
9008,2025-12-05 10:21:32,141,3,3,641.79,10.0,Paid,0
7384,2025-12-05 10:21:56,156,16,0,356.79,0.0,Failed,0
17822,2025-12-05 10:27:17,148,15,3,88.3,20.0,Refunded,0
5526,2025-12-05 10:34:38,145,10,3,224.55,5.0,Paid,0
15963,2025-12-05 10:38:19,187,12,2,67.69,20.0,Refunded,1
20888,2025-12-05 10:42:55,293,2,3,433.83,15.0,Failed,0
6709,2025-12-05 10:48:45,51,15,0,31.35,10.0,Failed,0
10869,2025-12-05 10:54:29,116,3,0,542.21,15.0,Failed,1
7146,2025-12-05 10:55:52,246,6,4,351.47,5.0,Paid,0
12416,2025-12-05 10:59:53,282,11,1,111.84,5.0,Refunded,1
15369,2025-12-05 11:03:52,229,17,1,16.12,15.0,Paid,1
7983,2025-12-05 11:05:27,96,15,2,71.02,15.0,Failed,0
6692,2025-12-05 11:06:38,92,5,0,666.46,10.0,Refunded,0
13770,2025-12-05 11:07:10,221,13,2,77.02,0.0,Refunded,1
15729,2025-12-05 11:09:35,206,13,1,236.03,10.0,Refunded,1
16155,2025-12-05 11:10:19,208,16,2,432.78,15.0,Failed,1
20743,2025-12-05 11:24:00,131,18,0,396.69,20.0,Paid,1
19152,2025-12-05 11:31:38,212,2,0,77.95,5.0,Refunded,1
18684,2025-12-05 11:33:22,6,6,5,21.01,20.0,Paid,1
24582,2025-12-05 11:34:36,222,9,2,305.67,0.0,Refunded,0
4887,2025-12-05 11:34:56,250,8,2,662.8,15.0,Paid,0
29801,2025-12-05 11:45:44,176,17,2,407.48,0.0,Failed,0
25314,2025-12-05 11:49:11,4,6,50,53.1,5.0,Paid,1
12245,2025-12-05 11:54:44,268,12,2,586.62,5.0,Refunded,1
11871,2025-12-05 13:01:30,278,13,1,597.18,15.0,Failed,1
1517,2025-12-05 13:04:58,178,18,1,65.75,0.0,Refunded,1
15077,2025-12-05 13:15:38,238,15,1,426.88,0.0,Refunded,1
9793,2025-12-05 13:16:14,171,3,1,398.38,0.0,Refunded,1
5822,2025-12-05 13:17:57,77,17,4,99.58,20.0,Failed,0
5366,2025-12-05 13:19:32,217,4,1,398.71,20.0,Refunded,1
2052,2025-12-05 13:19:35,2,4,2,588.28,0.0,Paid,1
10154,2025-12-05 13:20:49,281,12,1,452.98,20.0,Paid,0
2443,2025-12-05 13:21:59,213,1,2,52.7,5.0,Refunded,0
22345,2025-12-05 13:24:03,24,8,1,256.25,0.0,Paid,0
7075,2025-12-05 13:24:39,33,15,3,220.34,5.0,Paid,1
28240,2025-12-05 13:29:59,40,7,2,293.19,0.0,Paid,1
18357,2025-12-05 13:34:21,214,10,1,358.81,0.0,Failed,1
13188,2025-12-05 13:39:39,166,18,2,276.66,5.0,Paid,1
9026,2025-12-05 13:44:00,27,16,1,752.2,0.0,Paid,1
322,2025-12-05 13:46:04,30,15,1,45.73,0.0,Refunded,1
17839,2025-12-05 13:51:33,59,16,2,612.66,5.0,Refunded,0
23104,2025-12-05 13:57:22,48,5,3,588.11,5.0,Failed,1
8415,2025-12-05 14:06:18,154,6,2,334.3,20.0,Failed,0
23847,2025-12-05 14:06:37,40,16,2,249.21,15.0,Refunded,1
11911,2025-12-05 14:18:17,190,10,2,620.76,5.0,Failed,0
29385,2025-12-05 14:20:07,101,18,4,491.35,5.0,Paid,1
29166,2025-12-05 14:21:38,255,15,3,684.31,10.0,Paid,0
4202,2025-12-05 14:22:31,141,11,3,570.48,20.0,Failed,1
26842,2025-12-05 14:24:49,288,6,1,691.27,0.0,Refunded,1
25840,2025-12-05 14:33:07,242,10,1,350.64,5.0,Refunded,1
12680,2025-12-05 14:36:10,16,3,0,416.47,15.0,Paid,1
25762,2025-12-05 14:43:41,114,6,1,739.75,5.0,Failed,1
17534,2025-12-05 14:47:54,191,15,1,93.02,10.0,Paid,1
19838,2025-12-05 14:48:39,300,4,2,153.81,5.0,Refunded,1
15440,2025-12-05 14:51:29,202,4,4,409.15,0.0,Failed,0
19889,2025-12-05 15:00:03,69,16,3,377.86,10.0,Refunded,1
28798,2025-12-05 15:01:58,7,17,4,667.63,,Refunded,1
18621,2025-12-05 15:21:11,182,12,2,334.82,10.0,Failed,1
27025,2025-12-05 15:22:18,35,3,0,58.57,15.0,Failed,0
3603,2025-12-05 15:23:33,27,11,1,752.2,0.0,Refunded,0
1458,2025-12-05 15:25:22,63,4,4,190.07,0.0,Failed,0
23344,2025-12-05 15:27:59,241,3,2,431.14,15.0,Paid,0
10522,2025-12-05 15:29:54,72,6,2,342.41,15.0,Refunded,0
8861,2025-12-05 15:31:36,46,1,0,94.03,10.0,Paid,1
1899,2025-12-05 15:49:04,162,9,2,504.98,5.0,Failed,1
21486,2025-12-05 15:49:42,248,13,0,319.87,15.0,Refunded,1
18643,2025-12-05 16:01:02,8,2,0,122.91,20.0,Failed,0
261,not_a_time,155,10,0,638.2,0.0,Refunded,1
4971,2025-12-05 16:07:45,179,7,2,29.39,5.0,Refunded,1
7017,2025-12-05 16:13:12,253,18,2,495.85,10.0,Failed,0
16523,2025-12-05 16:14:29,81,14,1,270.5,10.0,Refunded,1
24831,2025-12-05 16:18:20,159,12,3,283.11,15.0,Paid,0
11292,2025-12-05 16:18:47,19,17,1,200.51,20.0,Refunded,1
8997,2025-12-05 16:21:39,65,2,2,12.39,20.0,Refunded,1
